Company Name,Model Name,Sub-Model Name,Engine CC,Bike Category,Top Sales State,Performance Rating,Ex-Showroom Price,On-Road Price,Profit,Manufacturing Year,KMPL,Weight,Cylinder Variant,Available Colors in Numbers,What are the Colors,Bike Versions,Clutch Type,Fuel System
Hero,Splendor Plus,Splendor Plus ABS,97.2,Motorcycle,Sikkim,9.3,86767,106645,49095,2015,48,94,1,2,"Blue, Black",Standard,Dry,Fuel Injection
Hero,Xpulse 200,Xpulse 200 4V,199.6,Motorcycle,Mizoram,5.3,158442,172142,31134,2016,46,142,1,3,"Blue, Red, Black",Standard,Dry,Carburetor
Hero,Destini 125,Destini 125 4V,124.6,Scooter,Goa,5.1,232093,237486,39053,2019,31,112,2,5,"White, Red, Black, Blue, Green",ABS,Automatic,Fuel Injection
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Punjab,6.1,53767,66424,48305,2021,34,221,4,3,"White, Red, Blue",ABS,Multi-plate,Fuel Injection
Hero,Destini 125,Destini 125 ABS,124.6,Scooter,Assam,5.5,80621,89672,43625,2016,71,234,1,5,"Blue, Black, Red, White, Green",Disc,Dry,Fuel Injection
Hero,Destini 125,Destini 125 Standard,124.6,Scooter,West Bengal,9.3,186978,198112,20489,2018,73,170,2,4,"Red, Green, White, Black",Disc,Automatic,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Tamil Nadu,8.3,191710,199451,24050,2022,34,140,1,3,"Blue, Green, White",Drum,Automatic,Carburetor
Hero,Glamour,Glamour 4V,124.7,Motorcycle,Telangana,9.8,124004,130283,14418,2013,43,115,2,5,"Blue, White, Red, Green, Black",Drum,Dry,Fuel Injection
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,Odisha,7.1,78671,95267,42633,2022,42,116,1,4,"White, Red, Black, Green",Drum,Dry,Carburetor
Hero,Splendor Plus,Splendor Plus ABS,97.2,Motorcycle,Odisha,5.1,206605,217630,23840,2023,49,228,1,4,"Green, Blue, Red, Black",Disc,Multi-plate,Carburetor
Hero,Karizma ZMR,Karizma ZMR Pro,223.0,Motorcycle,Telangana,6.6,73295,80858,16826,2016,57,218,4,3,"Black, Red, White",Standard,Automatic,Fuel Injection
Hero,HF Deluxe,HF Deluxe Standard,97.2,Motorcycle,Kerala,7.3,110806,127351,26725,2014,34,206,2,2,"White, Red",Standard,Wet,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Himachal Pradesh,8.1,185491,197924,25824,2016,62,107,2,4,"White, Black, Red, Blue",Drum,Automatic,Fuel Injection
Hero,Glamour,Glamour Pro,124.7,Motorcycle,Arunachal Pradesh,9.0,139007,153526,35847,2021,65,205,4,4,"Black, Red, Blue, White",ABS,Wet,Carburetor
Hero,Glamour,Glamour Standard,124.7,Motorcycle,Rajasthan,7.3,231345,242110,16587,2020,65,130,1,4,"Green, White, Red, Black",Drum,Multi-plate,Carburetor
Hero,Glamour,Glamour Pro,124.7,Motorcycle,Manipur,7.9,111949,119633,47865,2019,52,231,2,5,"Red, Blue, White, Black, Green",Disc,Wet,Carburetor
Hero,HF Deluxe,HF Deluxe ABS,97.2,Motorcycle,Uttarakhand,5.0,131659,143288,31694,2018,49,240,2,2,"Blue, Black",Disc,Wet,Carburetor
Hero,HF Deluxe,HF Deluxe ABS,97.2,Motorcycle,Andhra Pradesh,6.4,234661,251294,21925,2015,50,178,1,5,"White, Green, Black, Blue, Red",Standard,Automatic,Fuel Injection
Hero,Karizma ZMR,Karizma ZMR ABS,223.0,Motorcycle,Punjab,9.4,124305,136841,23254,2019,48,235,1,3,"White, Green, Black",Drum,Multi-plate,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R 4V,163.0,Motorcycle,Rajasthan,9.2,167539,176289,10888,2015,31,159,2,2,"Blue, Black",ABS,Dry,Fuel Injection
Hero,Destini 125,Destini 125 ABS,124.6,Scooter,Manipur,6.2,180755,198495,42033,2022,36,169,2,5,"Blue, Green, Black, Red, White",Drum,Wet,Fuel Injection
Hero,Karizma ZMR,Karizma ZMR Standard,223.0,Motorcycle,Kerala,8.9,224332,235006,21264,2022,32,138,4,4,"Red, Green, Black, Blue",Drum,Automatic,Fuel Injection
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,Bihar,5.3,90831,98728,22577,2020,68,213,4,4,"Green, Red, White, Blue",Disc,Multi-plate,Carburetor
Hero,Passion Pro,Passion Pro Pro,113.0,Motorcycle,Punjab,6.0,214243,225270,36884,2014,65,191,4,5,"Blue, Green, Red, White, Black",ABS,Multi-plate,Fuel Injection
Hero,Destini 125,Destini 125 Standard,124.6,Scooter,Kerala,7.6,82100,89347,20884,2018,48,216,4,3,"Black, Green, Red",ABS,Automatic,Carburetor
Hero,Xpulse 200,Xpulse 200 Pro,199.6,Motorcycle,Goa,9.3,203097,208629,47151,2022,56,120,4,4,"Green, Black, White, Blue",Disc,Dry,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,West Bengal,8.3,186079,201249,41810,2018,71,216,1,4,"Red, Blue, Black, White",Drum,Wet,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Meghalaya,8.1,156718,176343,12704,2017,56,146,4,2,"Blue, Red",ABS,Automatic,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Pro,110.9,Scooter,Maharashtra,7.0,134006,148846,29925,2015,44,126,4,4,"Red, Black, Green, White",Disc,Wet,Carburetor
Hero,Xpulse 200,Xpulse 200 Pro,199.6,Motorcycle,Jharkhand,8.4,117786,132413,14976,2020,55,201,4,5,"Blue, Green, Black, Red, White",Standard,Multi-plate,Fuel Injection
Hero,Destini 125,Destini 125 Pro,124.6,Scooter,Tripura,9.0,112338,124912,27110,2016,40,244,2,2,"White, Green",ABS,Wet,Fuel Injection
Hero,Destini 125,Destini 125 Standard,124.6,Scooter,Uttarakhand,9.3,197737,203390,30100,2019,60,108,4,3,"Green, White, Black",ABS,Wet,Carburetor
Hero,Xtreme 160R,Xtreme 160R 4V,163.0,Motorcycle,Himachal Pradesh,9.9,172265,188407,45398,2018,40,136,1,5,"White, Red, Green, Black, Blue",Standard,Automatic,Fuel Injection
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,Uttarakhand,6.8,188817,207959,48141,2021,54,116,4,5,"Green, Black, Blue, White, Red",ABS,Multi-plate,Carburetor
Hero,Glamour,Glamour ABS,124.7,Motorcycle,Andhra Pradesh,5.9,53048,67424,11841,2024,33,115,1,4,"Black, White, Red, Green",Standard,Dry,Carburetor
Hero,Destini 125,Destini 125 4V,124.6,Scooter,Tamil Nadu,9.3,121377,141092,43900,2014,46,210,4,5,"Red, Blue, Green, Black, White",Disc,Multi-plate,Carburetor
Hero,Passion Pro,Passion Pro Standard,113.0,Motorcycle,Tripura,8.8,60735,66277,27489,2015,77,197,2,4,"Black, Red, Green, Blue",ABS,Multi-plate,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Andhra Pradesh,5.5,116947,129302,14474,2021,69,218,4,4,"Black, White, Red, Blue",Drum,Automatic,Fuel Injection
Hero,Splendor Plus,Splendor Plus Pro,97.2,Motorcycle,Haryana,6.6,201806,218640,29553,2020,70,198,4,4,"White, Blue, Green, Black",ABS,Automatic,Carburetor
Hero,Destini 125,Destini 125 Pro,124.6,Scooter,Chhattisgarh,8.6,235865,250250,18089,2015,61,212,4,2,"Blue, Black",Disc,Dry,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Manipur,6.6,64690,77934,18555,2023,70,198,1,3,"Black, White, Red",Drum,Wet,Fuel Injection
Hero,Glamour,Glamour ABS,124.7,Motorcycle,Manipur,8.0,148103,161142,40774,2022,72,211,4,3,"Red, White, Blue",Standard,Automatic,Carburetor
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Tamil Nadu,5.9,108749,119928,13256,2020,69,96,4,4,"Green, Blue, Black, Red",Drum,Dry,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R ABS,163.0,Motorcycle,Manipur,8.2,160522,176540,49682,2017,41,178,4,3,"Black, Red, White",Drum,Multi-plate,Carburetor
Hero,Xtreme 160R,Xtreme 160R Standard,163.0,Motorcycle,Madhya Pradesh,9.2,67306,74454,18167,2016,49,101,1,2,"Red, Green",Standard,Wet,Carburetor
Hero,Passion Pro,Passion Pro ABS,113.0,Motorcycle,Tamil Nadu,5.4,103442,122429,38882,2021,44,170,1,5,"Blue, Black, Green, Red, White",Drum,Wet,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Telangana,8.7,244583,252963,34336,2018,63,174,4,3,"Black, Green, White",Drum,Automatic,Fuel Injection
Hero,Passion Pro,Passion Pro Pro,113.0,Motorcycle,Uttar Pradesh,7.8,77891,96582,32573,2016,42,105,1,3,"Blue, Black, Red",Disc,Wet,Fuel Injection
Hero,HF Deluxe,HF Deluxe 4V,97.2,Motorcycle,Nagaland,6.2,217358,232158,39174,2015,40,189,4,3,"White, Black, Blue",Standard,Wet,Fuel Injection
Hero,HF Deluxe,HF Deluxe ABS,97.2,Motorcycle,Bihar,7.7,143473,153809,48297,2018,67,162,1,5,"Red, Green, White, Black, Blue",ABS,Multi-plate,Carburetor
Hero,Destini 125,Destini 125 4V,124.6,Scooter,Andhra Pradesh,6.1,106658,124738,25667,2023,51,243,2,4,"Green, Black, Red, Blue",Disc,Multi-plate,Carburetor
Hero,Destini 125,Destini 125 Standard,124.6,Scooter,Maharashtra,7.1,178553,190825,42951,2014,70,150,1,5,"Blue, Black, Red, White, Green",Disc,Wet,Carburetor
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,Nagaland,7.3,134268,154222,21460,2016,49,171,4,3,"Green, Red, Blue",ABS,Automatic,Fuel Injection
Hero,Destini 125,Destini 125 Pro,124.6,Scooter,Maharashtra,7.8,211013,223175,39427,2019,62,158,4,2,"Red, Black",Drum,Wet,Carburetor
Hero,Karizma ZMR,Karizma ZMR Pro,223.0,Motorcycle,Uttar Pradesh,7.1,58815,73918,25009,2013,62,245,4,2,"Black, Green",Standard,Wet,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Pro,110.9,Scooter,Chhattisgarh,5.7,108848,125530,42331,2016,40,159,2,5,"Red, Black, Blue, White, Green",Drum,Automatic,Fuel Injection
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Punjab,6.4,84406,103000,22674,2020,55,244,1,3,"Red, Green, Blue",Drum,Automatic,Fuel Injection
Hero,Glamour,Glamour Standard,124.7,Motorcycle,West Bengal,9.2,139856,145464,26030,2020,58,184,1,4,"White, Red, Black, Blue",Standard,Multi-plate,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Pro,110.9,Scooter,Maharashtra,6.2,221469,237368,36851,2019,71,218,4,2,"Blue, Red",ABS,Multi-plate,Carburetor
Hero,Karizma ZMR,Karizma ZMR ABS,223.0,Motorcycle,Arunachal Pradesh,5.5,207328,226878,38585,2021,31,110,4,2,"Black, Green",Drum,Wet,Carburetor
Hero,Glamour,Glamour Standard,124.7,Motorcycle,Mizoram,9.9,149072,162775,45166,2019,61,106,1,3,"White, Blue, Black",ABS,Wet,Fuel Injection
Hero,Glamour,Glamour Standard,124.7,Motorcycle,Nagaland,7.3,56266,65953,47118,2022,64,228,1,5,"Green, White, Blue, Black, Red",Standard,Automatic,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Sikkim,8.9,95950,115306,17640,2018,73,181,1,5,"Red, Black, White, Blue, Green",Disc,Dry,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Jharkhand,5.2,123508,131848,16859,2014,31,246,1,5,"Red, Green, White, Blue, Black",Disc,Automatic,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R Standard,163.0,Motorcycle,Goa,6.0,135153,149986,34466,2020,36,177,4,2,"Red, Green",Drum,Dry,Fuel Injection
Hero,Passion Pro,Passion Pro ABS,113.0,Motorcycle,Chhattisgarh,8.2,183789,190918,41777,2013,64,236,4,4,"White, Green, Black, Blue",Disc,Automatic,Carburetor
Hero,HF Deluxe,HF Deluxe ABS,97.2,Motorcycle,Telangana,8.1,101716,108849,23898,2022,33,151,4,4,"Green, Black, Red, White",Disc,Automatic,Fuel Injection
Hero,Splendor Plus,Splendor Plus 4V,97.2,Motorcycle,Telangana,6.2,140086,152988,15771,2024,56,155,1,5,"Green, Black, Blue, White, Red",Standard,Dry,Fuel Injection
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Meghalaya,9.0,124728,137704,22648,2021,34,156,4,4,"Green, White, Red, Black",Disc,Automatic,Carburetor
Hero,Xpulse 200,Xpulse 200 Standard,199.6,Motorcycle,West Bengal,5.5,167523,177509,14503,2021,51,246,4,4,"Blue, Black, White, Green",ABS,Dry,Carburetor
Hero,Xpulse 200,Xpulse 200 Pro,199.6,Motorcycle,Punjab,5.5,138489,147772,15953,2020,65,141,4,4,"Black, Red, White, Blue",ABS,Multi-plate,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Chhattisgarh,5.1,57882,72951,20097,2022,40,101,4,5,"Black, Green, Red, White, Blue",Drum,Dry,Carburetor
Hero,Karizma ZMR,Karizma ZMR ABS,223.0,Motorcycle,Sikkim,8.9,161905,169514,11939,2016,65,166,1,4,"Black, Red, Green, Blue",Disc,Dry,Carburetor
Hero,Destini 125,Destini 125 ABS,124.6,Scooter,Karnataka,6.7,162697,179250,15008,2019,38,206,4,5,"Red, Green, Blue, White, Black",Standard,Automatic,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R ABS,163.0,Motorcycle,Chhattisgarh,6.9,143902,161204,26086,2019,34,160,2,5,"Red, Green, Blue, White, Black",Disc,Automatic,Carburetor
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,West Bengal,6.1,152098,164795,40590,2022,39,185,4,2,"White, Green",Drum,Multi-plate,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Karnataka,7.8,117801,136597,14828,2021,46,105,2,3,"White, Green, Red",Standard,Wet,Fuel Injection
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,Tamil Nadu,8.0,175420,190681,24289,2022,66,193,4,4,"Green, White, Blue, Black",Standard,Wet,Fuel Injection
Hero,Destini 125,Destini 125 ABS,124.6,Scooter,Chhattisgarh,7.7,107746,118443,26258,2014,68,119,4,2,"Green, Blue",Drum,Dry,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 ABS,110.9,Scooter,Gujarat,5.5,53152,58877,19971,2023,34,224,1,4,"Blue, White, Red, Black",Standard,Dry,Carburetor
Hero,Destini 125,Destini 125 ABS,124.6,Scooter,Uttar Pradesh,9.6,213180,223741,30269,2023,74,112,1,3,"Red, Blue, Black",Drum,Automatic,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R Pro,163.0,Motorcycle,Nagaland,9.2,193460,202850,44078,2022,75,122,4,3,"Green, Blue, Red",ABS,Multi-plate,Carburetor
Hero,Karizma ZMR,Karizma ZMR 4V,223.0,Motorcycle,Punjab,7.9,164603,169769,11036,2018,30,127,1,4,"Green, White, Red, Blue",Standard,Multi-plate,Carburetor
Hero,Glamour,Glamour ABS,124.7,Motorcycle,Tripura,9.3,155570,168002,27939,2023,37,207,1,5,"Green, Black, Red, White, Blue",Drum,Wet,Fuel Injection
Hero,HF Deluxe,HF Deluxe Pro,97.2,Motorcycle,Tripura,7.6,169497,182815,46870,2020,60,231,4,5,"Blue, Green, Red, White, Black",Drum,Dry,Carburetor
Hero,Glamour,Glamour ABS,124.7,Motorcycle,Uttar Pradesh,8.7,223676,239671,41488,2022,52,168,4,3,"White, Blue, Green",Standard,Automatic,Carburetor
Hero,Xpulse 200,Xpulse 200 Standard,199.6,Motorcycle,Uttarakhand,5.0,175818,185141,42428,2020,38,181,1,5,"Black, Red, Green, White, Blue",Disc,Wet,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Meghalaya,6.6,145654,152561,46110,2021,72,136,1,2,"Green, Black",Drum,Dry,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Odisha,9.3,205462,219579,20622,2023,48,151,4,2,"Black, White",Standard,Automatic,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 ABS,110.9,Scooter,Gujarat,8.7,144457,151428,48295,2020,42,114,2,4,"Green, Red, Blue, White",ABS,Dry,Fuel Injection
Hero,Destini 125,Destini 125 ABS,124.6,Scooter,Manipur,8.9,200140,213812,46646,2021,59,112,2,3,"Green, Black, Blue",Disc,Dry,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Uttar Pradesh,9.6,71853,78982,37676,2022,67,129,4,4,"Blue, Black, White, Green",Disc,Multi-plate,Fuel Injection
Hero,Passion Pro,Passion Pro Standard,113.0,Motorcycle,Goa,5.2,103197,116927,46709,2016,62,220,4,2,"Red, Green",Standard,Wet,Carburetor
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Goa,5.4,73276,87283,10270,2016,30,168,4,5,"White, Red, Blue, Green, Black",Drum,Multi-plate,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Assam,7.6,64096,81049,37741,2014,59,228,4,4,"Blue, Black, White, Green",Drum,Dry,Carburetor
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Uttarakhand,7.7,217984,230719,17788,2013,55,165,1,2,"White, Black",ABS,Dry,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Jharkhand,8.1,246204,265878,37879,2020,37,232,1,4,"Black, Red, Blue, Green",Drum,Multi-plate,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Kerala,6.6,234397,253753,39880,2018,61,118,4,5,"Red, Black, Blue, White, Green",Disc,Wet,Carburetor
Hero,Destini 125,Destini 125 Standard,124.6,Scooter,Punjab,6.3,246418,252442,44256,2022,45,173,1,2,"Green, Black",Standard,Multi-plate,Fuel Injection
Hero,Karizma ZMR,Karizma ZMR ABS,223.0,Motorcycle,Punjab,8.0,234281,244580,44712,2018,74,115,4,3,"Blue, Black, Red",ABS,Wet,Carburetor
Hero,Destini 125,Destini 125 ABS,124.6,Scooter,Gujarat,6.9,189650,194802,37862,2020,68,168,2,4,"Green, Red, Blue, Black",Disc,Wet,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R 4V,163.0,Motorcycle,Chhattisgarh,8.9,77963,86998,38426,2015,78,217,4,4,"Red, White, Blue, Green",Drum,Multi-plate,Carburetor
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,Maharashtra,5.9,247583,257098,29647,2019,32,126,1,2,"White, Blue",ABS,Multi-plate,Carburetor
Hero,Passion Pro,Passion Pro Standard,113.0,Motorcycle,Odisha,5.5,62158,69967,43453,2021,56,195,4,4,"Black, Blue, Red, White",Standard,Multi-plate,Fuel Injection
Hero,Splendor Plus,Splendor Plus ABS,97.2,Motorcycle,Chhattisgarh,6.5,165577,173739,12551,2015,65,188,4,3,"Green, Blue, Black",ABS,Dry,Fuel Injection
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Arunachal Pradesh,8.7,225134,237129,36306,2021,68,110,4,2,"Black, Red",Drum,Multi-plate,Carburetor
Hero,Xpulse 200,Xpulse 200 Standard,199.6,Motorcycle,Karnataka,8.7,174883,183941,49987,2016,63,171,2,3,"Red, White, Blue",Drum,Multi-plate,Carburetor
Hero,HF Deluxe,HF Deluxe Pro,97.2,Motorcycle,Uttar Pradesh,7.4,98555,106743,20240,2019,56,208,2,4,"Red, Black, White, Blue",ABS,Wet,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Pro,110.9,Scooter,Assam,9.3,242920,259433,47943,2014,44,225,1,3,"White, Green, Red",Disc,Wet,Fuel Injection
Hero,Karizma ZMR,Karizma ZMR 4V,223.0,Motorcycle,Himachal Pradesh,6.4,222807,237073,12451,2019,47,185,1,3,"Black, Red, Blue",Drum,Dry,Carburetor
Hero,Destini 125,Destini 125 Standard,124.6,Scooter,Jharkhand,7.8,134871,142883,42501,2020,37,118,4,3,"White, Red, Black",Disc,Dry,Fuel Injection
Hero,Glamour,Glamour ABS,124.7,Motorcycle,Kerala,6.1,66457,81502,16689,2021,53,108,1,4,"Red, Black, Blue, White",Disc,Wet,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Nagaland,6.0,146069,151284,26987,2015,58,157,1,4,"Red, White, Black, Green",Standard,Automatic,Carburetor
Hero,Destini 125,Destini 125 Standard,124.6,Scooter,Karnataka,7.6,203295,210981,26350,2017,33,120,2,5,"Green, Blue, Red, White, Black",Drum,Automatic,Fuel Injection
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,Uttarakhand,8.4,157966,171906,20919,2021,56,224,4,3,"Green, Black, Blue",ABS,Multi-plate,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Assam,5.1,59838,77940,42758,2016,34,221,1,4,"Red, White, Blue, Black",Drum,Dry,Carburetor
Hero,Xtreme 160R,Xtreme 160R ABS,163.0,Motorcycle,Bihar,8.2,53685,69443,37571,2020,42,126,2,3,"Green, Black, White",Drum,Automatic,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Tamil Nadu,9.5,53486,61886,30141,2019,36,206,2,3,"White, Green, Black",Standard,Wet,Fuel Injection
Hero,Passion Pro,Passion Pro 4V,113.0,Motorcycle,Haryana,6.2,152274,164757,35166,2020,51,197,4,4,"Black, White, Red, Blue",Disc,Automatic,Fuel Injection
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Kerala,9.9,69524,81087,23116,2015,61,119,4,3,"White, Black, Green",Standard,Automatic,Carburetor
Hero,Xpulse 200,Xpulse 200 4V,199.6,Motorcycle,Himachal Pradesh,6.6,170633,183316,36585,2023,71,219,4,2,"Black, White",Drum,Dry,Carburetor
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Maharashtra,5.6,202929,209048,15712,2017,71,102,1,5,"Green, White, Red, Blue, Black",Standard,Dry,Fuel Injection
Hero,HF Deluxe,HF Deluxe ABS,97.2,Motorcycle,Jharkhand,9.3,246020,256890,14110,2017,66,243,4,4,"Blue, Green, Black, White",ABS,Multi-plate,Carburetor
Hero,HF Deluxe,HF Deluxe Standard,97.2,Motorcycle,Jharkhand,5.4,186539,203790,45828,2015,70,204,1,4,"Black, Blue, Green, White",Drum,Multi-plate,Carburetor
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Goa,8.6,90337,108501,30459,2013,36,232,1,4,"White, Red, Black, Blue",Standard,Dry,Carburetor
Hero,Xtreme 160R,Xtreme 160R ABS,163.0,Motorcycle,Jharkhand,6.8,220075,225290,47783,2021,55,184,2,3,"Black, Blue, White",Standard,Multi-plate,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Mizoram,9.6,191926,210745,38797,2023,69,250,2,3,"Red, Blue, Black",ABS,Dry,Carburetor
Hero,Xpulse 200,Xpulse 200 ABS,199.6,Motorcycle,Odisha,9.4,197138,207115,28912,2014,60,123,1,2,"Blue, Black",Disc,Multi-plate,Fuel Injection
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,Manipur,9.2,125312,143025,26684,2023,32,227,2,3,"Black, Green, Blue",Disc,Multi-plate,Carburetor
Hero,Glamour,Glamour ABS,124.7,Motorcycle,Telangana,5.4,178982,187290,36099,2022,30,172,1,2,"Black, White",ABS,Wet,Carburetor
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Himachal Pradesh,9.3,67151,85783,48017,2013,34,97,4,5,"Red, White, Green, Blue, Black",Drum,Wet,Fuel Injection
Hero,HF Deluxe,HF Deluxe Standard,97.2,Motorcycle,West Bengal,8.5,222075,234459,40853,2021,58,205,4,5,"White, Red, Green, Black, Blue",Disc,Wet,Fuel Injection
Hero,Splendor Plus,Splendor Plus Pro,97.2,Motorcycle,Punjab,5.5,245986,261329,28216,2018,42,125,2,5,"Blue, White, Red, Green, Black",ABS,Wet,Carburetor
Hero,Xpulse 200,Xpulse 200 Standard,199.6,Motorcycle,Karnataka,6.6,184557,191514,30222,2017,55,247,4,4,"Blue, White, Black, Green",Drum,Wet,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 ABS,110.9,Scooter,Odisha,5.2,179177,193754,44312,2022,41,228,2,2,"Green, White",Standard,Dry,Fuel Injection
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Tripura,7.7,88738,107232,31338,2015,78,127,4,4,"Black, White, Green, Red",Standard,Dry,Carburetor
Hero,Karizma ZMR,Karizma ZMR ABS,223.0,Motorcycle,Arunachal Pradesh,8.7,127463,145095,34154,2022,72,224,2,2,"Red, Green",ABS,Wet,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 ABS,110.9,Scooter,Rajasthan,5.8,209233,219048,49685,2014,35,162,1,5,"Blue, White, Red, Green, Black",ABS,Dry,Carburetor
Hero,HF Deluxe,HF Deluxe ABS,97.2,Motorcycle,Andhra Pradesh,8.3,246702,255960,43667,2013,49,198,2,2,"Green, White",ABS,Multi-plate,Fuel Injection
Hero,Destini 125,Destini 125 4V,124.6,Scooter,Uttar Pradesh,7.8,248121,258815,10267,2023,78,180,2,5,"Red, Blue, Green, Black, White",Standard,Multi-plate,Fuel Injection
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,Uttar Pradesh,6.1,101022,112193,47596,2014,61,115,1,2,"Red, Black",ABS,Dry,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Arunachal Pradesh,7.8,89684,105801,43558,2018,40,132,2,3,"Green, White, Blue",Disc,Multi-plate,Fuel Injection
Hero,Destini 125,Destini 125 Pro,124.6,Scooter,Goa,6.8,208844,228327,29090,2016,54,162,4,2,"Blue, Black",Disc,Wet,Fuel Injection
Hero,Glamour,Glamour ABS,124.7,Motorcycle,Karnataka,7.8,59055,76369,14497,2015,38,90,1,2,"White, Blue",ABS,Wet,Fuel Injection
Hero,Destini 125,Destini 125 ABS,124.6,Scooter,Punjab,8.7,93047,100619,31690,2017,59,159,1,4,"Blue, Black, Green, White",Standard,Dry,Carburetor
Hero,Destini 125,Destini 125 4V,124.6,Scooter,Bihar,7.4,148233,168012,16167,2018,70,107,2,2,"Red, Green",Drum,Wet,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R 4V,163.0,Motorcycle,Arunachal Pradesh,6.7,104416,115173,23352,2023,71,232,1,5,"White, Black, Blue, Green, Red",Standard,Wet,Fuel Injection
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Odisha,7.0,91837,101605,39059,2016,46,90,1,5,"Green, White, Blue, Black, Red",ABS,Dry,Carburetor
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Sikkim,9.3,179740,195274,43224,2014,53,100,2,2,"White, Blue",ABS,Multi-plate,Fuel Injection
Hero,Karizma ZMR,Karizma ZMR Standard,223.0,Motorcycle,Mizoram,8.6,160047,168310,12009,2018,38,152,2,4,"White, Black, Blue, Green",Disc,Automatic,Carburetor
Hero,Passion Pro,Passion Pro Pro,113.0,Motorcycle,Chhattisgarh,9.9,221112,234466,48309,2016,75,187,4,4,"Black, Blue, White, Green",Disc,Automatic,Fuel Injection
