Sales ID,Company Name,Model Name,Sub-Model Name,Engine CC,Bike Category,Top Sales State,Performance Rating,Ex-Showroom Price,On-Road Price,Profit,Manufacturing Year,KMPL,Weight,Cylinder Variant,Available Colors in Numbers,What are the Colors,Bike Versions,Clutch Type,Fuel System,Sales Date,Sales Month,Sales Quarter,Performance Category,Cost Price,Unit_Sales,Total_Sales
YAM2017975922,Yamaha,Fascino 125,Fascino 125 4V,125,Scooter,Himachal Pradesh,7.0,216012,224382,46702,2017,60,115,1,5,"Blue, Green, White, Red, Black",ABS,Dry,Carburetor,2022-06-30,June,2,Excellent,177680,837,134949089
YAM2020845571,Yamaha,R15 V4,R15 V4 ABS,155,Motorcycle,Jharkhand,5.1,175777,191162,12858,2020,67,246,1,3,"Black, Green, Blue",ABS,Multi-plate,Carburetor,2022-07-01,July,3,Excellent,178304,868,142593767
YAM2016609262,Yamaha,FZS FI,FZS FI Pro,149,Motorcycle,Jharkhand,9.1,154031,170273,13980,2016,74,247,1,3,"Black, Red, White",Disc,Multi-plate,Carburetor,2022-07-01,July,3,Excellent,156293,868,142593767
YAM2015406925,Yamaha,Aerox 155,Aerox 155 4V,155,Scooter,Madhya Pradesh,7.4,199235,209070,17721,2015,62,217,1,3,"White, Black, Blue",Standard,Multi-plate,Fuel Injection,2022-07-01,July,3,Excellent,191349,868,142593767
YAM2019386540,Yamaha,Ray ZR 125,Ray ZR 125 Pro,125,Scooter,Punjab,10.0,166409,171926,16940,2019,62,111,1,2,"Black, Blue",ABS,Dry,Fuel Injection,2022-07-03,July,3,Excellent,154986,868,142593767
YAM2017140613,Yamaha,Fascino 125,Fascino 125 Pro,125,Scooter,Assam,8.1,146104,161830,13552,2017,38,223,2,3,"Green, Black, Blue",Disc,Multi-plate,Carburetor,2022-07-03,July,3,Average,148278,868,142593767
YAM2019888806,Yamaha,Aerox 155,Aerox 155 Standard,155,Scooter,Andhra Pradesh,7.2,61208,77250,33901,2019,65,141,1,2,"Green, Black",ABS,Wet,Carburetor,2022-07-03,July,3,Excellent,43349,868,142593767
YAM2024668654,Yamaha,FZS FI,FZS FI Standard,149,Motorcycle,Sikkim,9.3,226115,240561,32692,2024,46,180,2,5,"Red, White, Black, Green, Blue",Disc,Dry,Carburetor,2022-07-04,July,3,Good,207869,868,142593767
YAM2016699696,Yamaha,MT-15,MT-15 Standard,155,Motorcycle,Assam,6.7,60870,75542,49714,2016,57,250,1,4,"White, Red, Blue, Black",Disc,Multi-plate,Fuel Injection,2022-07-04,July,3,Excellent,25828,868,142593767
YAM2016989020,Yamaha,FZ-X,FZ-X Pro,149,Motorcycle,Manipur,8.7,190638,210023,11481,2016,59,228,2,4,"Blue, White, Black, Green",Disc,Dry,Carburetor,2022-07-04,July,3,Excellent,198542,868,142593767
YAM2019548027,Yamaha,MT-15,MT-15 Pro,155,Motorcycle,Haryana,9.6,211387,227193,30642,2019,56,225,4,4,"White, Red, Green, Black",Standard,Wet,Fuel Injection,2022-07-04,July,3,Excellent,196551,868,142593767
YAM2017170551,Yamaha,Aerox 155,Aerox 155 ABS,155,Scooter,Mizoram,6.9,150405,164238,18045,2017,59,92,4,2,"Green, Red",ABS,Wet,Fuel Injection,2022-07-04,July,3,Excellent,146193,868,142593767
YAM2024664645,Yamaha,Fascino 125,Fascino 125 Pro,125,Scooter,Mizoram,7.2,228968,242236,42521,2024,69,239,4,2,"Green, Blue",Disc,Dry,Carburetor,2022-07-04,July,3,Excellent,199715,868,142593767
YAM2022704082,Yamaha,R15 V4,R15 V4 Standard,155,Motorcycle,Madhya Pradesh,8.6,150495,156570,36076,2022,60,98,2,4,"White, Green, Red, Black",Disc,Multi-plate,Carburetor,2022-07-04,July,3,Excellent,120494,868,142593767
YAM2014760635,Yamaha,Aerox 155,Aerox 155 ABS,155,Scooter,Andhra Pradesh,5.1,154531,166396,45405,2014,66,211,1,5,"Blue, Red, Black, White, Green",Disc,Dry,Carburetor,2022-07-05,July,3,Excellent,120991,868,142593767
YAM2018242258,Yamaha,Fascino 125,Fascino 125 Standard,125,Scooter,Meghalaya,7.6,215164,228856,22200,2018,39,236,4,5,"Red, Green, White, Blue, Black",Disc,Automatic,Carburetor,2022-07-05,July,3,Average,206656,868,142593767
YAM2019128921,Yamaha,MT-15,MT-15 Pro,155,Motorcycle,Goa,6.6,62888,72722,10078,2019,68,106,1,5,"Black, Blue, Green, Red, White",Disc,Dry,Fuel Injection,2022-07-05,July,3,Excellent,62644,868,142593767
YAM2016162049,Yamaha,R3,R3 4V,321,Motorcycle,Jharkhand,9.3,134464,151408,18443,2016,57,130,4,4,"Green, White, Blue, Red",ABS,Wet,Fuel Injection,2022-07-05,July,3,Excellent,132965,868,142593767
YAM2022788962,Yamaha,Aerox 155,Aerox 155 ABS,155,Scooter,Kerala,5.2,148697,165480,40194,2022,35,116,1,5,"Blue, Green, Black, Red, White",Disc,Multi-plate,Carburetor,2022-07-06,July,3,Average,125286,868,142593767
YAM2017795899,Yamaha,FZ 25,FZ 25 ABS,249,Motorcycle,Himachal Pradesh,6.2,160374,174952,23858,2017,80,114,1,4,"Blue, Black, Red, White",Drum,Multi-plate,Carburetor,2022-07-06,July,3,Excellent,151094,868,142593767
YAM2017137734,Yamaha,Fascino 125,Fascino 125 Pro,125,Scooter,Karnataka,9.2,196222,203751,41293,2017,69,171,2,3,"Red, Black, White",ABS,Automatic,Carburetor,2022-07-08,July,3,Excellent,162458,868,142593767
YAM2015338226,Yamaha,FZ FI,FZ FI Pro,149,Motorcycle,Rajasthan,7.7,206295,219406,22074,2015,59,151,1,2,"Black, Green",ABS,Multi-plate,Carburetor,2022-07-08,July,3,Excellent,197332,868,142593767
YAM2021821100,Yamaha,Aerox 155,Aerox 155 Pro,155,Scooter,Nagaland,7.4,172538,190916,15744,2021,51,154,2,4,"Black, White, Red, Green",ABS,Wet,Carburetor,2022-07-09,July,3,Excellent,175172,868,142593767
YAM2015265773,Yamaha,FZ-X,FZ-X 4V,149,Motorcycle,Nagaland,6.1,111479,117771,49782,2015,58,154,1,4,"Blue, Red, Green, Black",ABS,Wet,Fuel Injection,2022-07-09,July,3,Excellent,67989,868,142593767
YAM2022845076,Yamaha,Fascino 125,Fascino 125 4V,125,Scooter,Tripura,9.3,213070,220421,37657,2022,72,217,4,3,"Black, Green, White",Drum,Automatic,Carburetor,2022-07-09,July,3,Excellent,182764,868,142593767
YAM2021859031,Yamaha,Ray ZR 125,Ray ZR 125 Pro,125,Scooter,Rajasthan,9.0,111204,123697,40711,2021,36,156,2,2,"Red, Blue",Disc,Dry,Carburetor,2022-07-10,July,3,Average,82986,868,142593767
YAM2013945402,Yamaha,FZ-X,FZ-X Pro,149,Motorcycle,Telangana,9.7,62851,77297,41226,2013,49,222,2,2,"White, Blue",Disc,Dry,Carburetor,2022-07-10,July,3,Good,36071,868,142593767
YAM2017344223,Yamaha,Ray ZR 125,Ray ZR 125 ABS,125,Scooter,Chhattisgarh,7.1,132370,150682,22909,2017,65,113,1,4,"White, Blue, Red, Green",ABS,Dry,Fuel Injection,2022-07-11,July,3,Excellent,127773,868,142593767
YAM2015835722,Yamaha,Ray ZR 125,Ray ZR 125 ABS,125,Scooter,Goa,8.5,195946,207780,14555,2015,49,130,4,5,"Blue, Black, Green, Red, White",Disc,Wet,Carburetor,2022-07-11,July,3,Good,193225,868,142593767
YAM2016260259,Yamaha,FZS FI,FZS FI Standard,149,Motorcycle,West Bengal,9.1,166787,184478,45586,2016,68,149,2,5,"Green, Red, Black, White, Blue",Disc,Dry,Fuel Injection,2022-07-11,July,3,Excellent,138892,868,142593767
YAM2013838229,Yamaha,R3,R3 Standard,321,Motorcycle,Arunachal Pradesh,7.0,163599,173540,25045,2013,55,138,2,5,"White, Red, Blue, Green, Black",Disc,Multi-plate,Fuel Injection,2022-07-11,July,3,Excellent,148495,868,142593767
YAM2014939477,Yamaha,Aerox 155,Aerox 155 Pro,155,Scooter,Arunachal Pradesh,8.8,97237,103746,34145,2014,41,105,2,3,"Green, Black, White",Drum,Wet,Fuel Injection,2022-07-11,July,3,Good,69601,868,142593767
YAM2020144049,Yamaha,MT-15,MT-15 Standard,155,Motorcycle,Chhattisgarh,5.5,105796,116105,27519,2020,42,163,2,3,"Blue, Red, Green",Drum,Automatic,Carburetor,2022-07-11,July,3,Good,88586,868,142593767
YAM2015723857,Yamaha,Aerox 155,Aerox 155 Pro,155,Scooter,Chhattisgarh,7.6,231832,238050,37612,2015,69,154,2,5,"Red, Black, Blue, White, Green",Drum,Wet,Carburetor,2022-07-11,July,3,Excellent,200438,868,142593767
YAM2022472889,Yamaha,FZ FI,FZ FI 4V,149,Motorcycle,Telangana,9.0,92278,105413,33041,2022,78,140,2,3,"Red, White, Blue",Disc,Multi-plate,Fuel Injection,2022-07-12,July,3,Excellent,72372,868,142593767
YAM2021374647,Yamaha,Aerox 155,Aerox 155 4V,155,Scooter,Punjab,10.0,220531,235718,24189,2021,31,229,2,2,"Blue, White",ABS,Multi-plate,Fuel Injection,2022-07-12,July,3,Average,211529,868,142593767
YAM2019355860,Yamaha,Fascino 125,Fascino 125 Standard,125,Scooter,Bihar,9.2,111868,121961,35075,2019,55,195,1,3,"Red, Green, Black",Disc,Wet,Fuel Injection,2022-07-12,July,3,Excellent,86886,868,142593767
YAM2021862339,Yamaha,Aerox 155,Aerox 155 4V,155,Scooter,Gujarat,7.3,217139,226088,45500,2021,76,210,2,2,"Black, Green",Drum,Automatic,Fuel Injection,2022-07-14,July,3,Excellent,180588,868,142593767
YAM2020655666,Yamaha,Aerox 155,Aerox 155 4V,155,Scooter,Andhra Pradesh,9.6,215470,233708,17597,2020,30,141,1,5,"Red, Blue, White, Green, Black",Drum,Wet,Fuel Injection,2022-07-14,July,3,Average,216111,868,142593767
YAM2019316476,Yamaha,MT-15,MT-15 4V,155,Motorcycle,Chhattisgarh,6.2,65530,83376,28781,2019,72,131,4,3,"Red, White, Blue",ABS,Dry,Carburetor,2022-07-14,July,3,Excellent,54595,868,142593767
YAM2013603086,Yamaha,FZ FI,FZ FI 4V,149,Motorcycle,Kerala,8.5,120959,126649,27130,2013,38,129,2,5,"Blue, Red, Green, White, Black",Standard,Multi-plate,Fuel Injection,2022-07-15,July,3,Average,99519,868,142593767
YAM2017342697,Yamaha,Aerox 155,Aerox 155 Pro,155,Scooter,Chhattisgarh,5.5,178206,184807,12455,2017,70,137,2,3,"White, Black, Blue",Standard,Multi-plate,Carburetor,2022-07-15,July,3,Excellent,172352,868,142593767
YAM2017986167,Yamaha,Aerox 155,Aerox 155 4V,155,Scooter,Odisha,5.8,126953,132783,38598,2017,63,207,2,5,"Black, Red, White, Green, Blue",Disc,Dry,Fuel Injection,2022-07-15,July,3,Excellent,94185,868,142593767
YAM2019423529,Yamaha,MT-15,MT-15 4V,155,Motorcycle,Punjab,7.3,163431,168899,40296,2019,40,197,2,3,"Red, Green, Blue",Standard,Multi-plate,Carburetor,2022-07-16,July,3,Good,128603,868,142593767
YAM2021556270,Yamaha,MT-15,MT-15 4V,155,Motorcycle,Manipur,7.1,96655,106327,38285,2021,77,250,1,3,"Green, Blue, Red",Standard,Automatic,Fuel Injection,2022-07-16,July,3,Excellent,68042,868,142593767
YAM2023547803,Yamaha,MT-15,MT-15 ABS,155,Motorcycle,Gujarat,7.8,122278,136566,37684,2023,67,93,4,2,"Green, Blue",ABS,Wet,Fuel Injection,2022-07-16,July,3,Excellent,98882,868,142593767
YAM2019859372,Yamaha,Ray ZR 125,Ray ZR 125 4V,125,Scooter,Gujarat,5.8,181723,194415,46763,2019,36,114,4,2,"Blue, White",Drum,Wet,Carburetor,2022-07-16,July,3,Average,147652,868,142593767
YAM2023340787,Yamaha,FZS FI,FZS FI 4V,149,Motorcycle,Goa,7.6,79143,93623,37087,2023,78,189,4,5,"Green, Blue, Black, Red, White",ABS,Wet,Fuel Injection,2022-07-17,July,3,Excellent,56536,868,142593767
YAM2014871588,Yamaha,FZ FI,FZ FI ABS,149,Motorcycle,Bihar,6.5,96443,108015,47173,2014,49,135,1,5,"Red, Green, Blue, Black, White",Drum,Multi-plate,Carburetor,2022-07-17,July,3,Good,60842,868,142593767
YAM2024531440,Yamaha,MT-15,MT-15 ABS,155,Motorcycle,Assam,7.7,235550,241326,37492,2024,71,180,1,3,"Blue, Red, Green",Standard,Multi-plate,Carburetor,2022-07-17,July,3,Excellent,203834,868,142593767
YAM2022386033,Yamaha,Fascino 125,Fascino 125 ABS,125,Scooter,Himachal Pradesh,9.2,206890,220166,17306,2022,50,181,2,2,"Blue, Red",ABS,Multi-plate,Fuel Injection,2022-07-17,July,3,Good,202860,868,142593767
YAM2013560287,Yamaha,Aerox 155,Aerox 155 ABS,155,Scooter,Jharkhand,8.6,66484,80729,24013,2013,32,204,2,4,"Black, Green, Red, Blue",Standard,Dry,Fuel Injection,2022-07-17,July,3,Average,56716,868,142593767
YAM2020610582,Yamaha,Aerox 155,Aerox 155 ABS,155,Scooter,Goa,9.1,100920,109902,28479,2020,41,106,2,4,"Blue, Black, Red, White",Standard,Automatic,Carburetor,2022-07-17,July,3,Good,81423,868,142593767
YAM2022440059,Yamaha,FZ FI,FZ FI ABS,149,Motorcycle,Uttarakhand,8.1,242087,252085,24798,2022,48,95,4,5,"Black, White, Green, Red, Blue",Standard,Dry,Carburetor,2022-07-18,July,3,Good,227287,868,142593767
YAM2014329205,Yamaha,Aerox 155,Aerox 155 4V,155,Scooter,Meghalaya,5.9,100119,112364,27441,2014,75,147,1,4,"White, Red, Blue, Black",Drum,Automatic,Carburetor,2022-07-18,July,3,Excellent,84923,868,142593767
YAM2022998228,Yamaha,Aerox 155,Aerox 155 ABS,155,Scooter,Madhya Pradesh,8.2,71259,88477,41087,2022,51,194,4,4,"Black, Red, Green, White",Disc,Automatic,Carburetor,2022-07-19,July,3,Excellent,47390,868,142593767
YAM2022524718,Yamaha,R3,R3 4V,321,Motorcycle,Nagaland,9.8,172219,178208,48281,2022,48,157,2,2,"Red, Green",Disc,Wet,Fuel Injection,2022-07-19,July,3,Good,129927,868,142593767
YAM2016985766,Yamaha,Fascino 125,Fascino 125 4V,125,Scooter,Punjab,8.5,215087,226769,46515,2016,31,201,4,2,"White, Black",Disc,Automatic,Fuel Injection,2022-07-20,July,3,Average,180254,868,142593767
YAM2018870103,Yamaha,Ray ZR 125,Ray ZR 125 Standard,125,Scooter,Manipur,8.5,58169,64641,40688,2018,61,241,1,4,"Blue, Black, White, Red",ABS,Automatic,Fuel Injection,2022-07-20,July,3,Excellent,23953,868,142593767
YAM2023872644,Yamaha,FZ-X,FZ-X ABS,149,Motorcycle,Sikkim,7.9,232640,250687,13625,2023,35,181,1,4,"Green, Black, White, Red",Disc,Wet,Carburetor,2022-07-20,July,3,Average,237062,868,142593767
YAM2021379821,Yamaha,FZ 25,FZ 25 4V,249,Motorcycle,Himachal Pradesh,5.8,75089,86299,30147,2021,51,178,2,3,"Blue, Red, Green",Standard,Multi-plate,Fuel Injection,2022-07-21,July,3,Excellent,56152,868,142593767
YAM2016936963,Yamaha,R3,R3 Standard,321,Motorcycle,Andhra Pradesh,9.9,166972,182954,16388,2016,35,116,2,2,"White, Green",ABS,Dry,Fuel Injection,2022-07-22,July,3,Average,166566,868,142593767
YAM2019546464,Yamaha,Ray ZR 125,Ray ZR 125 ABS,125,Scooter,Punjab,7.0,178722,186099,14062,2019,78,194,1,3,"White, Red, Blue",Disc,Wet,Carburetor,2022-07-22,July,3,Excellent,172037,868,142593767
YAM2015259557,Yamaha,Ray ZR 125,Ray ZR 125 4V,125,Scooter,Punjab,7.9,217618,225959,31488,2015,48,158,1,3,"Blue, Green, White",ABS,Automatic,Carburetor,2022-07-22,July,3,Good,194471,868,142593767
YAM2018270008,Yamaha,R15 V4,R15 V4 Standard,155,Motorcycle,Himachal Pradesh,9.2,148924,158956,49077,2018,43,144,1,2,"White, Blue",Disc,Multi-plate,Carburetor,2022-07-23,July,3,Good,109879,868,142593767
YAM2018874314,Yamaha,MT-15,MT-15 4V,155,Motorcycle,Gujarat,6.5,138129,146821,17470,2018,71,187,1,5,"White, Blue, Red, Green, Black",Drum,Automatic,Fuel Injection,2022-07-23,July,3,Excellent,129351,868,142593767
YAM2016152328,Yamaha,Fascino 125,Fascino 125 Standard,125,Scooter,Karnataka,8.4,145886,150970,45407,2016,52,215,4,3,"White, Black, Green",Disc,Multi-plate,Fuel Injection,2022-07-23,July,3,Excellent,105563,868,142593767
YAM2014362614,Yamaha,Ray ZR 125,Ray ZR 125 ABS,125,Scooter,West Bengal,8.2,69221,78975,22057,2014,33,99,1,4,"Green, White, Red, Black",Drum,Multi-plate,Fuel Injection,2022-07-23,July,3,Average,56918,868,142593767
YAM2019607125,Yamaha,Aerox 155,Aerox 155 ABS,155,Scooter,Kerala,9.1,175048,191136,22366,2019,39,130,4,5,"Black, Red, Blue, White, Green",Drum,Automatic,Carburetor,2022-07-23,July,3,Average,168770,868,142593767
YAM2013875311,Yamaha,R3,R3 ABS,321,Motorcycle,Karnataka,6.5,138466,149261,41710,2013,76,150,1,5,"Red, White, Blue, Black, Green",ABS,Wet,Carburetor,2022-07-23,July,3,Excellent,107551,868,142593767
YAM2019455663,Yamaha,Fascino 125,Fascino 125 Standard,125,Scooter,Kerala,9.3,99407,116799,37831,2019,55,250,4,5,"Black, Red, White, Blue, Green",Standard,Multi-plate,Fuel Injection,2022-07-24,July,3,Excellent,78968,868,142593767
YAM2018242669,Yamaha,Aerox 155,Aerox 155 Standard,155,Scooter,Odisha,9.0,94848,104217,14624,2018,49,199,4,3,"Green, Red, Blue",ABS,Automatic,Fuel Injection,2022-07-24,July,3,Good,89593,868,142593767
YAM2013857982,Yamaha,Ray ZR 125,Ray ZR 125 Standard,125,Scooter,Himachal Pradesh,5.4,186425,192562,13492,2013,49,249,2,4,"White, Red, Black, Blue",Disc,Multi-plate,Fuel Injection,2022-07-25,July,3,Good,179070,868,142593767
YAM2021694398,Yamaha,FZ FI,FZ FI 4V,149,Motorcycle,Telangana,7.6,128128,140234,28324,2021,76,246,1,4,"Green, Black, Blue, Red",ABS,Dry,Carburetor,2022-07-25,July,3,Excellent,111910,868,142593767
YAM2017204278,Yamaha,FZ FI,FZ FI Pro,149,Motorcycle,Himachal Pradesh,8.6,234178,251467,16078,2017,41,144,4,5,"Red, Blue, Green, Black, White",Disc,Wet,Carburetor,2022-07-25,July,3,Good,235389,868,142593767
YAM2016408050,Yamaha,Fascino 125,Fascino 125 Pro,125,Scooter,Andhra Pradesh,7.0,168688,174721,39922,2016,56,184,4,2,"Black, Red",Drum,Multi-plate,Fuel Injection,2022-07-26,July,3,Excellent,134799,868,142593767
YAM2017967563,Yamaha,MT-15,MT-15 4V,155,Motorcycle,Andhra Pradesh,8.1,91811,99832,31202,2017,56,230,1,3,"Green, Black, White",Disc,Wet,Fuel Injection,2022-07-28,July,3,Excellent,68630,868,142593767
YAM2022360756,Yamaha,Fascino 125,Fascino 125 Pro,125,Scooter,Rajasthan,7.9,221781,238978,15015,2022,44,187,2,3,"White, Blue, Red",Drum,Dry,Fuel Injection,2022-07-28,July,3,Good,223963,868,142593767
YAM2013659389,Yamaha,Aerox 155,Aerox 155 ABS,155,Scooter,Assam,8.5,223906,243490,10403,2013,52,114,4,2,"White, Red",Standard,Automatic,Carburetor,2022-07-28,July,3,Excellent,233087,868,142593767
YAM2021253338,Yamaha,R3,R3 4V,321,Motorcycle,West Bengal,7.0,51452,62237,29691,2021,32,245,4,5,"White, Black, Green, Red, Blue",Drum,Multi-plate,Carburetor,2022-07-28,July,3,Average,32546,868,142593767
YAM2021404492,Yamaha,FZS FI,FZS FI ABS,149,Motorcycle,Assam,8.9,114274,133339,42764,2021,77,242,2,5,"Red, White, Black, Green, Blue",Standard,Multi-plate,Carburetor,2022-07-28,July,3,Excellent,90575,868,142593767
YAM2021838974,Yamaha,FZ 25,FZ 25 4V,249,Motorcycle,Mizoram,8.9,149427,168686,45346,2021,31,210,4,2,"Black, White",Drum,Multi-plate,Carburetor,2022-07-28,July,3,Average,123340,868,142593767
YAM2018918603,Yamaha,Fascino 125,Fascino 125 4V,125,Scooter,West Bengal,6.4,226816,244377,37846,2018,57,236,2,3,"Red, Blue, Black",Disc,Dry,Carburetor,2022-07-29,July,3,Excellent,206531,868,142593767
YAM2017858444,Yamaha,FZ-X,FZ-X Pro,149,Motorcycle,Assam,9.3,60117,66544,43913,2017,64,102,4,5,"Red, Blue, White, Black, Green",ABS,Dry,Fuel Injection,2022-07-29,July,3,Excellent,22631,868,142593767
YAM2019830140,Yamaha,Fascino 125,Fascino 125 4V,125,Scooter,Chhattisgarh,7.8,139626,151547,21887,2019,80,245,4,2,"Red, White",Disc,Multi-plate,Carburetor,2022-07-30,July,3,Excellent,129660,868,142593767
YAM2019507520,Yamaha,FZS FI,FZS FI Standard,149,Motorcycle,Tamil Nadu,5.7,72540,87557,41610,2019,34,189,4,3,"Green, White, Blue",Drum,Dry,Carburetor,2022-08-01,August,3,Average,45947,857,139231676
YAM2016498201,Yamaha,Aerox 155,Aerox 155 ABS,155,Scooter,Meghalaya,8.3,202624,216330,41650,2016,45,219,2,5,"White, Red, Green, Black, Blue",Drum,Wet,Fuel Injection,2022-08-01,August,3,Good,174680,857,139231676
YAM2021935385,Yamaha,FZ 25,FZ 25 4V,249,Motorcycle,Nagaland,6.1,241464,260018,45564,2021,49,200,4,4,"White, Black, Blue, Red",Drum,Automatic,Carburetor,2022-08-01,August,3,Good,214454,857,139231676
YAM2020606809,Yamaha,FZ 25,FZ 25 ABS,249,Motorcycle,Assam,5.1,228412,242184,27157,2020,37,192,1,4,"Blue, White, Green, Red",Standard,Wet,Fuel Injection,2022-08-01,August,3,Average,215027,857,139231676
YAM2021449230,Yamaha,Fascino 125,Fascino 125 4V,125,Scooter,Jharkhand,9.2,137472,147099,49971,2021,64,206,4,2,"Red, Blue",Drum,Dry,Carburetor,2022-08-01,August,3,Excellent,97128,857,139231676
YAM2020730909,Yamaha,R15 V4,R15 V4 Standard,155,Motorcycle,Gujarat,5.7,215252,227895,16208,2020,45,198,2,4,"Black, Green, Red, Blue",Drum,Dry,Carburetor,2022-08-01,August,3,Good,211687,857,139231676
YAM2017362794,Yamaha,FZ FI,FZ FI Standard,149,Motorcycle,Chhattisgarh,7.0,108594,121454,45429,2017,34,124,2,5,"Red, Green, White, Black, Blue",Disc,Wet,Carburetor,2022-08-01,August,3,Average,76025,857,139231676
YAM2014919839,Yamaha,MT-15,MT-15 Pro,155,Motorcycle,Jharkhand,9.6,166307,182192,28284,2014,51,137,2,2,"Red, Blue",Standard,Multi-plate,Fuel Injection,2022-08-02,August,3,Excellent,153908,857,139231676
YAM2021887024,Yamaha,FZ 25,FZ 25 Standard,249,Motorcycle,Mizoram,9.7,236740,243610,39334,2021,62,163,1,3,"Blue, Red, Black",ABS,Multi-plate,Fuel Injection,2022-08-02,August,3,Excellent,204276,857,139231676
YAM2023848722,Yamaha,R15 V4,R15 V4 ABS,155,Motorcycle,Jharkhand,9.1,243958,261195,29415,2023,66,204,2,4,"Green, White, Red, Black",Drum,Multi-plate,Carburetor,2022-08-02,August,3,Excellent,231780,857,139231676
YAM2016742133,Yamaha,R15 V4,R15 V4 Pro,155,Motorcycle,Uttarakhand,9.1,114521,120046,24857,2016,45,98,4,4,"Blue, Red, White, Black",Standard,Multi-plate,Fuel Injection,2022-08-02,August,3,Good,95189,857,139231676
YAM2023945500,Yamaha,Ray ZR 125,Ray ZR 125 ABS,125,Scooter,Himachal Pradesh,7.2,214227,221267,28691,2023,75,191,1,4,"Red, Green, Blue, Black",Disc,Automatic,Fuel Injection,2022-08-02,August,3,Excellent,192576,857,139231676
YAM2015857544,Yamaha,Aerox 155,Aerox 155 4V,155,Scooter,Tamil Nadu,8.7,223946,231489,38511,2015,61,114,1,2,"Black, Blue",Standard,Multi-plate,Carburetor,2022-08-02,August,3,Excellent,192978,857,139231676
YAM2014308402,Yamaha,FZ FI,FZ FI Standard,149,Motorcycle,Manipur,7.9,243273,254714,21716,2014,76,140,4,4,"Red, Green, Black, Blue",ABS,Dry,Carburetor,2022-08-03,August,3,Excellent,232998,857,139231676
YAM2024209275,Yamaha,MT-15,MT-15 Standard,155,Motorcycle,Gujarat,9.5,171856,182073,31223,2024,42,158,4,4,"Black, White, Green, Red",ABS,Dry,Fuel Injection,2022-08-03,August,3,Good,150850,857,139231676
YAM2017867400,Yamaha,Aerox 155,Aerox 155 4V,155,Scooter,Punjab,6.0,199262,216596,15915,2017,57,129,2,4,"White, Green, Red, Blue",Disc,Automatic,Carburetor,2022-08-03,August,3,Excellent,200681,857,139231676
YAM2020242127,Yamaha,Ray ZR 125,Ray ZR 125 Pro,125,Scooter,Odisha,8.0,225923,244217,38718,2020,59,221,1,3,"Black, Blue, Red",Standard,Multi-plate,Carburetor,2022-08-03,August,3,Excellent,205499,857,139231676
YAM2016317547,Yamaha,R15 V4,R15 V4 4V,155,Motorcycle,Chhattisgarh,7.6,58840,64771,28078,2016,67,155,1,5,"Black, Green, White, Red, Blue",ABS,Dry,Fuel Injection,2022-08-03,August,3,Excellent,36693,857,139231676
YAM2020519572,Yamaha,FZ FI,FZ FI 4V,149,Motorcycle,Maharashtra,8.1,217341,222763,26235,2020,33,211,2,4,"Black, Red, White, Blue",Standard,Dry,Fuel Injection,2022-08-03,August,3,Average,196528,857,139231676
YAM2020830423,Yamaha,Ray ZR 125,Ray ZR 125 Standard,125,Scooter,West Bengal,9.6,236311,244737,30682,2020,44,128,1,3,"Blue, White, Red",ABS,Automatic,Fuel Injection,2022-08-03,August,3,Good,214055,857,139231676
YAM2022331001,Yamaha,R3,R3 Pro,321,Motorcycle,Rajasthan,6.1,166820,183323,12828,2022,62,107,1,3,"Black, Blue, Red",Drum,Wet,Fuel Injection,2022-08-04,August,3,Excellent,170495,857,139231676
YAM2018197855,Yamaha,Ray ZR 125,Ray ZR 125 Standard,125,Scooter,Arunachal Pradesh,7.9,130245,145337,43777,2018,40,207,1,4,"White, Green, Black, Blue",Standard,Wet,Carburetor,2022-08-04,August,3,Good,101560,857,139231676
YAM2020330422,Yamaha,FZS FI,FZS FI Standard,149,Motorcycle,Uttar Pradesh,8.3,61566,70479,31731,2020,66,108,2,3,"Red, Black, White",Standard,Automatic,Fuel Injection,2022-08-04,August,3,Excellent,38748,857,139231676
YAM2015295724,Yamaha,FZ 25,FZ 25 Pro,249,Motorcycle,Punjab,6.0,207610,224236,46974,2015,43,120,1,4,"Green, Black, Red, Blue",Disc,Automatic,Carburetor,2022-08-05,August,3,Good,177262,857,139231676
YAM2015415181,Yamaha,FZ 25,FZ 25 4V,249,Motorcycle,Bihar,6.4,62637,74444,45358,2015,38,214,4,2,"Blue, Green",Drum,Dry,Fuel Injection,2022-08-05,August,3,Average,29086,857,139231676
YAM2022459552,Yamaha,FZ 25,FZ 25 ABS,249,Motorcycle,Tripura,6.6,51164,68090,35011,2022,78,100,1,5,"White, Black, Red, Green, Blue",ABS,Dry,Carburetor,2022-08-05,August,3,Excellent,33079,857,139231676
YAM2015451813,Yamaha,Fascino 125,Fascino 125 4V,125,Scooter,Manipur,6.7,244077,256244,12750,2015,46,216,4,3,"Blue, Green, Red",Disc,Wet,Fuel Injection,2022-08-06,August,3,Good,243494,857,139231676
YAM2023376339,Yamaha,MT-15,MT-15 4V,155,Motorcycle,Gujarat,6.5,66181,75269,23166,2023,40,195,4,2,"Green, Black",Drum,Automatic,Carburetor,2022-08-06,August,3,Good,52103,857,139231676
YAM2017890308,Yamaha,Ray ZR 125,Ray ZR 125 4V,125,Scooter,Andhra Pradesh,8.6,96820,110667,23397,2017,51,152,4,5,"Red, Black, Green, Blue, White",Drum,Automatic,Carburetor,2022-08-06,August,3,Excellent,87270,857,139231676
